Match_Id,Batsman,Team,Runs,Balls_Faced
39,MK Tiwary,Delhi Daredevils,4,1
39,RP Singh,Deccan Chargers,1,2
39,PM Sarvesh Kumar,Deccan Chargers,1,2
39,DP Vijaykumar,Deccan Chargers,1,1
39,V Sehwag,Delhi Daredevils,0,2
39,PP Ojha,Deccan Chargers,0,1
40,ST Jayasuriya,Mumbai Indians,48,17
40,SC Ganguly,Kolkata Knight Riders,15,20
40,AB Agarkar,Kolkata Knight Riders,15,14
40,Salman Butt,Kolkata Knight Riders,13,13
40,RV Uthappa,Mumbai Indians,9,8
40,Mohammad Hafeez,Kolkata Knight Riders,5,11
40,I Sharma,Kolkata Knight Riders,4,5
40,DJ Hussey,Kolkata Knight Riders,2,7
40,Shoaib Akhtar,Kolkata Knight Riders,2,7
40,A Chopra,Kolkata Knight Riders,1,4
40,WP Saha,Kolkata Knight Riders,1,6
40,AB Dinda,Kolkata Knight Riders,1,1
40,DJ Thornely,Mumbai Indians,1,6
40,LR Shukla,Kolkata Knight Riders,0,4
40,SR Tendulkar,Mumbai Indians,0,3
41,V Sehwag,Delhi Daredevils,51,26
41,G Gambhir,Delhi Daredevils,40,28
41,DPMD Jayawardene,Kings XI Punjab,36,17
41,LA Pomersbach,Kings XI Punjab,25,12
41,Yuvraj Singh,Kings XI Punjab,23,8
41,S Dhawan,Delhi Daredevils,8,5
41,TM Dilshan,Delhi Daredevils,8,6
41,JR Hopes,Kings XI Punjab,4,6
41,SE Marsh,Kings XI Punjab,2,5
41,Shoaib Malik,Delhi Daredevils,1,1
41,MF Maharoof,Delhi Daredevils,0,1
42,GC Smith,Rajasthan Royals,75,49
42,R Dravid,Royal Challengers Bangalore,75,36
42,SA Asnodkar,Rajasthan Royals,50,44
42,SR Watson,Rajasthan Royals,46,28
42,JH Kallis,Royal Challengers Bangalore,20,29
42,CL White,Royal Challengers Bangalore,10,16
42,DT Patil,Royal Challengers Bangalore,9,12
42,A Kumble,Royal Challengers Bangalore,8,8
42,V Kohli,Royal Challengers Bangalore,3,7
42,Z Khan,Royal Challengers Bangalore,1,5
42,J Arunkumar,Royal Challengers Bangalore,0,3
42,Misbah-ul-Haq,Royal Challengers Bangalore,0,1
42,P Kumar,Royal Challengers Bangalore,0,1
42,Abdur Razzak,Royal Challengers Bangalore,0,2
43,Y Venugopal Rao,Deccan Chargers,57,38
43,AM Nayar,Mumbai Indians,38,24
43,DB Ravi Teja,Deccan Chargers,37,27
43,ST Jayasuriya,Mumbai Indians,36,15
43,DJ Bravo,Mumbai Indians,30,17
43,SR Tendulkar,Mumbai Indians,23,19
43,LPC Silva,Deccan Chargers,17,14
43,AC Gilchrist,Deccan Chargers,13,16
43,PR Shah,Mumbai Indians,10,6
43,DNT Zoysa,Deccan Chargers,10,7
43,DJ Thornely,Mumbai Indians,8,18
43,RV Uthappa,Mumbai Indians,7,16
43,RG Sharma,Deccan Chargers,6,10
43,YV Takawale,Mumbai Indians,5,5
43,RP Singh,Deccan Chargers,3,3
43,H Das,Deccan Chargers,2,5
43,RR Raje,Mumbai Indians,1,2
43,Shahid Afridi,Deccan Chargers,0,1
44,Salman Butt,Kolkata Knight Riders,73,54
44,SP Fleming,Chennai Super Kings,32,20
44,DB Das,Kolkata Knight Riders,27,32
44,PA Patel,Chennai Super Kings,19,28
44,WP Saha,Kolkata Knight Riders,15,9
44,LR Shukla,Kolkata Knight Riders,13,11
44,Mohammad Hafeez,Kolkata Knight Riders,6,6
44,SC Ganguly,Kolkata Knight Riders,2,8
44,DJ Hussey,Kolkata Knight Riders,0,1
45,SP Goswami,Royal Challengers Bangalore,52,42
45,Misbah-ul-Haq,Royal Challengers Bangalore,47,25
45,V Sehwag,Delhi Daredevils,47,19
45,G Gambhir,Delhi Daredevils,39,31
45,JH Kallis,Royal Challengers Bangalore,25,21
45,AB de Villiers,Delhi Daredevils,21,25
45,S Dhawan,Delhi Daredevils,16,13
45,MF Maharoof,Delhi Daredevils,13,8
45,R Dravid,Royal Challengers Bangalore,9,11
45,KD Karthik,Delhi Daredevils,6,4
45,Z Khan,Royal Challengers Bangalore,4,1
45,TM Dilshan,Delhi Daredevils,4,10
45,B Akhil,Royal Challengers Bangalore,3,3
45,B Chipli,Royal Challengers Bangalore,2,10
45,P Kumar,Royal Challengers Bangalore,2,5
45,CL White,Royal Challengers Bangalore,1,2
46,YK Pathan,Rajasthan Royals,48,18
46,M Kaif,Rajasthan Royals,34,31
46,SC Ganguly,Kolkata Knight Riders,32,34
46,DB Das,Kolkata Knight Riders,31,20
46,Salman Butt,Kolkata Knight Riders,24,20
46,GC Smith,Rajasthan Royals,24,24
46,SR Watson,Rajasthan Royals,19,15
46,LR Shukla,Kolkata Knight Riders,15,10
46,Sohail Tanvir,Rajasthan Royals,13,8
46,DJ Hussey,Kolkata Knight Riders,11,15
46,WP Saha,Kolkata Knight Riders,11,6
46,Umar Gul,Kolkata Knight Riders,7,4
46,AB Agarkar,Kolkata Knight Riders,5,2
46,SA Asnodkar,Rajasthan Royals,5,3
46,Mohammad Hafeez,Kolkata Knight Riders,4,8
46,I Sharma,Kolkata Knight Riders,2,1
47,SE Marsh,Kings XI Punjab,81,56
47,LA Pomersbach,Kings XI Punjab,79,50
47,SR Tendulkar,Mumbai Indians,65,46
47,AM Nayar,Mumbai Indians,27,18
47,ST Jayasuriya,Mumbai Indians,20,12
47,DR Smith,Mumbai Indians,20,16
47,SD Chitnis,Mumbai Indians,15,6
47,IK Pathan,Kings XI Punjab,9,5
47,RV Uthappa,Mumbai Indians,9,13
47,Yuvraj Singh,Kings XI Punjab,7,6
47,PR Shah,Mumbai Indians,5,5
47,CRD Fernando,Mumbai Indians,2,1
47,VS Yeligati,Mumbai Indians,2,2
47,DPMD Jayawardene,Kings XI Punjab,1,2
47,JR Hopes,Kings XI Punjab,0,1
47,SM Pollock,Mumbai Indians,0,1
47,A Nehra,Mumbai Indians,0,1
48,R Dravid,Royal Challengers Bangalore,47,39
48,SP Fleming,Chennai Super Kings,45,40
48,PA Patel,Chennai Super Kings,24,29
48,P Kumar,Royal Challengers Bangalore,21,11
48,SK Raina,Chennai Super Kings,21,20
48,MV Boucher,Royal Challengers Bangalore,17,15
48,SP Goswami,Royal Challengers Bangalore,10,19
48,V Kohli,Royal Challengers Bangalore,10,16
48,B Akhil,Royal Challengers Bangalore,6,7
48,JH Kallis,Royal Challengers Bangalore,5,5
48,Misbah-ul-Haq,Royal Challengers Bangalore,4,6
48,MS Dhoni,Chennai Super Kings,4,8
48,MS Gony,Chennai Super Kings,4,4
48,A Kumble,Royal Challengers Bangalore,2,1
48,S Badrinath,Chennai Super Kings,1,3
48,JA Morkel,Chennai Super Kings,1,5
48,R Vinay Kumar,Royal Challengers Bangalore,0,1
48,S Vidyut,Chennai Super Kings,0,3
48,L Balaji,Chennai Super Kings,0,4
48,M Ntini,Chennai Super Kings,0,6
49,SE Marsh,Kings XI Punjab,60,46
49,AC Gilchrist,Deccan Chargers,50,42
49,RG Sharma,Deccan Chargers,50,27
49,KC Sangakkara,Kings XI Punjab,50,25
49,HH Gibbs,Deccan Chargers,44,34
49,LPC Silva,Deccan Chargers,23,10
49,Yuvraj Singh,Kings XI Punjab,17,15
49,PP Chawla,Kings XI Punjab,16,9
49,DPMD Jayawardene,Kings XI Punjab,14,10
49,LA Pomersbach,Kings XI Punjab,13,12
49,Y Venugopal Rao,Deccan Chargers,2,5
49,SB Styris,Deccan Chargers,1,2
50,ST Jayasuriya,Mumbai Indians,66,42
50,KD Karthik,Delhi Daredevils,56,32
50,RV Uthappa,Mumbai Indians,46,23
50,MK Tiwary,Delhi Daredevils,36,29
50,S Dhawan,Delhi Daredevils,27,29
50,MF Maharoof,Delhi Daredevils,20,13
50,G Gambhir,Delhi Daredevils,19,9
50,SR Tendulkar,Mumbai Indians,18,16
50,V Sehwag,Delhi Daredevils,18,6
50,DR Smith,Mumbai Indians,17,17
50,SM Pollock,Mumbai Indians,16,15
50,SD Chitnis,Mumbai Indians,3,4
50,AM Nayar,Mumbai Indians,1,3
50,PR Shah,Mumbai Indians,0,1
50,TM Dilshan,Delhi Daredevils,0,1
51,GC Smith,Rajasthan Royals,91,51
51,JA Morkel,Chennai Super Kings,71,40
51,PA Patel,Chennai Super Kings,54,40
51,Kamran Akmal,Rajasthan Royals,53,28
51,SK Raina,Chennai Super Kings,45,24
51,SA Asnodkar,Rajasthan Royals,41,27
51,MS Dhoni,Chennai Super Kings,12,8
51,M Kaif,Rajasthan Royals,10,7
51,SP Fleming,Chennai Super Kings,7,4
51,YK Pathan,Rajasthan Royals,6,5
51,T Kohli,Rajasthan Royals,3,3
51,MS Gony,Chennai Super Kings,2,4
51,S Badrinath,Chennai Super Kings,1,2
51,A Mukund,Chennai Super Kings,0,1
52,RG Sharma,Deccan Chargers,57,42
52,VVS Laxman,Deccan Chargers,52,44
52,W Jaffer,Royal Challengers Bangalore,44,37
52,V Kohli,Royal Challengers Bangalore,38,29
52,R Dravid,Royal Challengers Bangalore,26,19
52,SB Bangar,Deccan Chargers,17,7
52,MV Boucher,Royal Challengers Bangalore,16,14
52,B Chipli,Royal Challengers Bangalore,10,7
52,AC Gilchrist,Deccan Chargers,10,11
52,P Kumar,Royal Challengers Bangalore,8,4
52,JH Kallis,Royal Challengers Bangalore,6,5
52,HH Gibbs,Deccan Chargers,5,7
52,Misbah-ul-Haq,Royal Challengers Bangalore,3,5
52,AS Yadav,Deccan Chargers,3,4
52,SB Styris,Deccan Chargers,2,3
52,Shahid Afridi,Deccan Chargers,1,2
53,SC Ganguly,Kolkata Knight Riders,86,53
53,KC Sangakkara,Kings XI Punjab,64,45
53,SE Marsh,Kings XI Punjab,40,31
53,Yuvraj Singh,Kings XI Punjab,27,18
53,Salman Butt,Kolkata Knight Riders,24,19
53,Umar Gul,Kolkata Knight Riders,24,11
53,JR Hopes,Kings XI Punjab,13,10
53,WP Saha,Kolkata Knight Riders,13,15
53,DJ Hussey,Kolkata Knight Riders,12,11
53,DPMD Jayawardene,Kings XI Punjab,11,10
53,IK Pathan,Kings XI Punjab,7,4
53,LR Shukla,Kolkata Knight Riders,5,4
53,A Chopra,Kolkata Knight Riders,2,3
53,TM Srivastava,Kings XI Punjab,1,1
53,PP Chawla,Kings XI Punjab,0,1
53,DB Das,Kolkata Knight Riders,0,1
53,I Sharma,Kolkata Knight Riders,0,1
54,NK Patel,Rajasthan Royals,40,29
54,ST Jayasuriya,Mumbai Indians,38,37
54,SR Tendulkar,Mumbai Indians,30,34
54,AM Nayar,Mumbai Indians,25,18
54,YV Takawale,Mumbai Indians,24,8
54,RA Jadeja,Rajasthan Royals,23,20
54,Kamran Akmal,Rajasthan Royals,18,16
54,SR Watson,Rajasthan Royals,18,19
54,SA Asnodkar,Rajasthan Royals,17,18
54,M Kaif,Rajasthan Royals,12,15
54,DR Smith,Mumbai Indians,8,7
54,RV Uthappa,Mumbai Indians,3,8
54,MK Pandey,Mumbai Indians,3,6
54,YK Pathan,Rajasthan Royals,2,4
54,RR Raje,Mumbai Indians,1,2
54,SM Pollock,Mumbai Indians,0,1
55,SK Raina,Chennai Super Kings,54,43
55,Y Venugopal Rao,Deccan Chargers,46,46
55,DB Ravi Teja,Deccan Chargers,40,28
55,MS Dhoni,Chennai Super Kings,37,25
55,SB Styris,Deccan Chargers,20,20
55,PA Patel,Chennai Super Kings,20,27
55,SP Fleming,Chennai Super Kings,14,9
55,JA Morkel,Chennai Super Kings,12,12
55,RP Singh,Deccan Chargers,10,4
55,HH Gibbs,Deccan Chargers,8,10
55,AC Gilchrist,Deccan Chargers,5,8
55,Shahid Afridi,Deccan Chargers,1,2
55,PP Ojha,Deccan Chargers,1,1
55,AS Yadav,Deccan Chargers,0,1
56,SR Watson,Rajasthan Royals,52,29
56,YK Pathan,Rajasthan Royals,45,21
56,SA Asnodkar,Rajasthan Royals,39,21
56,TM Dilshan,Delhi Daredevils,33,22
56,GC Smith,Rajasthan Royals,25,21
56,M Kaif,Rajasthan Royals,12,11
56,G Gambhir,Delhi Daredevils,11,15
56,KD Karthik,Delhi Daredevils,10,12
56,RA Jadeja,Rajasthan Royals,7,5
56,MF Maharoof,Delhi Daredevils,6,6
56,Sohail Tanvir,Rajasthan Royals,5,5
56,S Dhawan,Delhi Daredevils,5,12
56,GD McGrath,Delhi Daredevils,4,3
56,V Sehwag,Delhi Daredevils,3,4
56,Mohammad Asif,Delhi Daredevils,3,5
56,VY Mahesh,Delhi Daredevils,3,10
56,M Rawat,Rajasthan Royals,2,4
56,A Mishra,Delhi Daredevils,2,5
56,SK Trivedi,Rajasthan Royals,1,2
56,SK Warne,Rajasthan Royals,0,1
56,MK Tiwary,Delhi Daredevils,0,3
57,SK Raina,Chennai Super Kings,55,34
57,PA Patel,Chennai Super Kings,51,48
57,RR Powar,Kings XI Punjab,28,21
57,WA Mota,Kings XI Punjab,25,26
57,SE Marsh,Kings XI Punjab,23,17
57,PP Chawla,Kings XI Punjab,12,15
57,DPMD Jayawardene,Kings XI Punjab,8,10
57,S Vidyut,Chennai Super Kings,6,7
57,Yuvraj Singh,Kings XI Punjab,4,8
57,KC Sangakkara,Kings XI Punjab,3,4
57,IK Pathan,Kings XI Punjab,3,12
57,JR Hopes,Kings XI Punjab,2,5
57,S Sreesanth,Kings XI Punjab,0,2
58,YK Pathan,Rajasthan Royals,56,39
58,SK Raina,Chennai Super Kings,43,30
58,PA Patel,Chennai Super Kings,38,33
58,MS Dhoni,Chennai Super Kings,29,17
58,SA Asnodkar,Rajasthan Royals,28,20
58,SR Watson,Rajasthan Royals,28,19
58,S Vidyut,Chennai Super Kings,16,14
58,JA Morkel,Chennai Super Kings,16,13
58,M Kaif,Rajasthan Royals,12,9
58,SK Warne,Rajasthan Royals,9,9
58,Sohail Tanvir,Rajasthan Royals,9,7
58,CK Kapugedera,Chennai Super Kings,8,12
58,S Badrinath,Chennai Super Kings,6,2
58,Kamran Akmal,Rajasthan Royals,6,7
58,NK Patel,Rajasthan Royals,2,11
58,RA Jadeja,Rajasthan Royals,0,1
59,SR Tendulkar,Mumbai Indians,59,49
59,ML Hayden,Chennai Super Kings,44,35
59,MS Dhoni,Chennai Super Kings,36,26
59,AM Nayar,Mumbai Indians,35,14
59,ST Jayasuriya,Mumbai Indians,26,20
59,A Flintoff,Chennai Super Kings,24,23
59,S Dhawan,Mumbai Indians,22,21
59,Joginder Sharma,Chennai Super Kings,16,15
59,JP Duminy,Mumbai Indians,9,7
59,SK Raina,Chennai Super Kings,8,9
59,JDP Oram,Chennai Super Kings,8,6
59,DJ Bravo,Mumbai Indians,5,4
59,Harbhajan Singh,Mumbai Indians,4,2
59,Z Khan,Mumbai Indians,2,3
59,T Thushara,Chennai Super Kings,1,2
59,PA Patel,Chennai Super Kings,0,2
59,S Badrinath,Chennai Super Kings,0,2
60,R Dravid,Royal Challengers Bangalore,66,48
60,KP Pietersen,Royal Challengers Bangalore,32,30
60,T Henderson,Rajasthan Royals,11,15
60,YK Pathan,Rajasthan Royals,11,14
60,RA Jadeja,Rajasthan Royals,11,10
60,B Akhil,Royal Challengers Bangalore,9,9
60,P Kumar,Royal Challengers Bangalore,8,10
60,R Vinay Kumar,Royal Challengers Bangalore,8,2
60,NK Patel,Rajasthan Royals,4,16
60,M Rawat,Rajasthan Royals,4,7
60,RV Uthappa,Royal Challengers Bangalore,3,10
60,V Kohli,Royal Challengers Bangalore,3,8
60,SK Warne,Rajasthan Royals,3,9
60,Kamran Khan,Rajasthan Royals,3,5
60,GC Smith,Rajasthan Royals,2,11
60,JD Ryder,Royal Challengers Bangalore,0,2
60,LRPL Taylor,Royal Challengers Bangalore,0,1
60,SA Asnodkar,Rajasthan Royals,0,2
60,AD Mascarenhas,Rajasthan Royals,0,1
60,MM Patel,Rajasthan Royals,0,2
61,K Goel,Kings XI Punjab,38,21
61,V Sehwag,Delhi Daredevils,38,16
61,RS Bopara,Kings XI Punjab,22,16
61,Yuvraj Singh,Kings XI Punjab,16,11
61,G Gambhir,Delhi Daredevils,15,13
61,KC Sangakkara,Kings XI Punjab,8,11
61,DPMD Jayawardene,Kings XI Punjab,6,6
61,IK Pathan,Kings XI Punjab,6,7
62,HH Gibbs,Deccan Chargers,43,26
62,RG Sharma,Deccan Chargers,36,32
62,BJ Hodge,Kolkata Knight Riders,31,34
62,AC Gilchrist,Deccan Chargers,13,11
62,A Chopra,Kolkata Knight Riders,11,19
62,CH Gayle,Kolkata Knight Riders,10,12
62,M Kartik,Kolkata Knight Riders,10,10
62,VVS Laxman,Deccan Chargers,10,10
62,I Sharma,Kolkata Knight Riders,9,9
62,LR Shukla,Kolkata Knight Riders,8,6
62,AB Agarkar,Kolkata Knight Riders,7,3
62,MC Henriques,Kolkata Knight Riders,6,8
62,AB Dinda,Kolkata Knight Riders,2,2
62,BB McCullum,Kolkata Knight Riders,1,3
62,SC Ganguly,Kolkata Knight Riders,1,12
63,ML Hayden,Chennai Super Kings,65,35
63,PA Patel,Chennai Super Kings,30,26
63,SK Raina,Chennai Super Kings,28,29
63,JH Kallis,Royal Challengers Bangalore,24,19
63,A Flintoff,Chennai Super Kings,22,13
63,RV Uthappa,Royal Challengers Bangalore,20,19
63,R Dravid,Royal Challengers Bangalore,20,18
63,MS Dhoni,Chennai Super Kings,16,14
63,V Kohli,Royal Challengers Bangalore,11,13
63,JA Morkel,Chennai Super Kings,5,3
63,R Vinay Kumar,Royal Challengers Bangalore,5,6
63,LRPL Taylor,Royal Challengers Bangalore,1,4
63,A Kumble,Royal Challengers Bangalore,1,5
63,P Kumar,Royal Challengers Bangalore,0,3
63,KP Pietersen,Royal Challengers Bangalore,0,1
63,R Bishnoi,Royal Challengers Bangalore,0,1
63,DW Steyn,Royal Challengers Bangalore,0,3
64,CH Gayle,Kolkata Knight Riders,44,26
64,Yuvraj Singh,Kings XI Punjab,38,28
64,IK Pathan,Kings XI Punjab,32,17
64,DPMD Jayawardene,Kings XI Punjab,31,19
64,KC Sangakkara,Kings XI Punjab,26,24
64,BB McCullum,Kolkata Knight Riders,21,16
64,RS Bopara,Kings XI Punjab,15,15
64,BJ Hodge,Kolkata Knight Riders,10,14
64,PP Chawla,Kings XI Punjab,3,6
64,T Kohli,Kings XI Punjab,1,4
64,K Goel,Kings XI Punjab,0,7
65,AC Gilchrist,Deccan Chargers,71,45
65,RG Sharma,Deccan Chargers,52,30
65,V Kohli,Royal Challengers Bangalore,50,32
65,R Dravid,Royal Challengers Bangalore,48,27
65,JH Kallis,Royal Challengers Bangalore,15,14
65,SB Styris,Deccan Chargers,14,8
65,P Kumar,Royal Challengers Bangalore,14,6
65,HH Gibbs,Deccan Chargers,13,7
65,RV Uthappa,Royal Challengers Bangalore,12,19
65,KP Pietersen,Royal Challengers Bangalore,11,15
65,Y Venugopal Rao,Deccan Chargers,9,13
65,DB Ravi Teja,Deccan Chargers,8,5
65,VVS Laxman,Deccan Chargers,5,10
65,FH Edwards,Deccan Chargers,3,2
65,R Bishnoi,Royal Challengers Bangalore,1,2
65,KV Sharma,Royal Challengers Bangalore,1,3
65,A Kumble,Royal Challengers Bangalore,1,1
65,JD Ryder,Royal Challengers Bangalore,0,1
66,AB de Villiers,Delhi Daredevils,105,54
66,ML Hayden,Chennai Super Kings,57,27
66,TM Dilshan,Delhi Daredevils,50,27
66,SK Raina,Chennai Super Kings,41,27
66,KD Karthik,Delhi Daredevils,18,16
66,PA Patel,Chennai Super Kings,16,15
66,A Flintoff,Chennai Super Kings,16,17
66,JA Morkel,Chennai Super Kings,13,14
66,MK Tiwary,Delhi Daredevils,9,13
66,S Badrinath,Chennai Super Kings,7,8
66,V Sehwag,Delhi Daredevils,6,9
66,MS Gony,Chennai Super Kings,6,2
66,MS Dhoni,Chennai Super Kings,5,7
66,Joginder Sharma,Chennai Super Kings,4,3
66,G Gambhir,Delhi Daredevils,0,1
66,M Muralitharan,Chennai Super Kings,0,1
67,YK Pathan,Rajasthan Royals,60,25
67,CH Gayle,Kolkata Knight Riders,54,38
67,SC Ganguly,Kolkata Knight Riders,46,30
67,AD Mascarenhas,Rajasthan Royals,27,28
67,RA Jadeja,Rajasthan Royals,22,26
67,AS Raut,Rajasthan Royals,21,13
67,Yashpal Singh,Kolkata Knight Riders,20,18
67,GC Smith,Rajasthan Royals,15,21
67,LR Shukla,Kolkata Knight Riders,13,13
67,RJ Quiney,Rajasthan Royals,6,2
67,PC Valthaty,Rajasthan Royals,5,7
67,BJ Hodge,Kolkata Knight Riders,5,7
67,BB McCullum,Kolkata Knight Riders,4,10
67,SK Warne,Rajasthan Royals,2,2
67,SB Bangar,Kolkata Knight Riders,2,9
67,AB Agarkar,Kolkata Knight Riders,1,1
67,I Sharma,Kolkata Knight Riders,1,1
68,RS Bopara,Kings XI Punjab,84,59
68,JH Kallis,Royal Challengers Bangalore,62,46
68,LRPL Taylor,Royal Challengers Bangalore,35,22
68,JD Ryder,Royal Challengers Bangalore,32,21
68,Yuvraj Singh,Kings XI Punjab,30,17
68,KC Sangakkara,Kings XI Punjab,26,18
68,K Goel,Kings XI Punjab,19,19
68,P Kumar,Royal Challengers Bangalore,13,7
68,R Dravid,Royal Challengers Bangalore,10,13
68,A Kumble,Royal Challengers Bangalore,5,3
68,V Kohli,Royal Challengers Bangalore,2,3
68,R Vinay Kumar,Royal Challengers Bangalore,1,1
68,DPMD Jayawardene,Kings XI Punjab,1,1
68,RV Uthappa,Royal Challengers Bangalore,0,1
68,KP Pietersen,Royal Challengers Bangalore,0,2
68,Pankaj Singh,Royal Challengers Bangalore,0,1
69,HH Gibbs,Deccan Chargers,58,44
69,JP Duminy,Mumbai Indians,47,40
69,SR Tendulkar,Mumbai Indians,36,27
69,AC Gilchrist,Deccan Chargers,35,20
69,DR Smith,Deccan Chargers,35,22
69,DJ Bravo,Mumbai Indians,21,18
69,Harbhajan Singh,Mumbai Indians,20,8
69,AM Nayar,Mumbai Indians,10,6
69,Y Venugopal Rao,Deccan Chargers,9,10
69,DB Ravi Teja,Deccan Chargers,9,9
69,RP Singh,Deccan Chargers,4,4
69,Z Khan,Mumbai Indians,4,6
69,RG Sharma,Deccan Chargers,3,5
69,S Dhawan,Mumbai Indians,3,7
69,FH Edwards,Deccan Chargers,1,3
69,ST Jayasuriya,Mumbai Indians,1,8
69,PR Shah,Mumbai Indians,1,1
69,VVS Laxman,Deccan Chargers,0,1
69,PP Ojha,Deccan Chargers,0,2
70,TM Dilshan,Delhi Daredevils,67,47
70,KP Pietersen,Royal Challengers Bangalore,37,25
70,MV Boucher,Royal Challengers Bangalore,36,28
70,LRPL Taylor,Royal Challengers Bangalore,31,34
70,M Manhas,Delhi Daredevils,23,13
70,V Kohli,Royal Challengers Bangalore,22,24
70,AB de Villiers,Delhi Daredevils,21,23
70,G Gambhir,Delhi Daredevils,16,19
70,KD Karthik,Delhi Daredevils,12,9
70,B Akhil,Royal Challengers Bangalore,8,4
70,V Sehwag,Delhi Daredevils,7,5
70,RV Uthappa,Royal Challengers Bangalore,3,4
70,Pankaj Singh,Royal Challengers Bangalore,1,1
70,JH Kallis,Royal Challengers Bangalore,0,1
71,KC Sangakkara,Kings XI Punjab,60,51
71,IK Pathan,Kings XI Punjab,39,33
71,RA Jadeja,Rajasthan Royals,37,44
71,SK Warne,Rajasthan Royals,34,33
71,RS Bopara,Kings XI Punjab,11,15
71,YK Pathan,Rajasthan Royals,10,13
71,DPMD Jayawardene,Kings XI Punjab,7,10
71,RJ Quiney,Rajasthan Royals,7,8
71,PP Chawla,Kings XI Punjab,6,6
71,AD Mascarenhas,Rajasthan Royals,4,2
71,M Rawat,Rajasthan Royals,4,6
71,SA Asnodkar,Rajasthan Royals,3,4
71,Yuvraj Singh,Kings XI Punjab,2,3
71,GC Smith,Rajasthan Royals,2,6
71,WA Mota,Kings XI Punjab,1,2
71,AS Raut,Rajasthan Royals,1,4
72,HH Gibbs,Deccan Chargers,69,56
72,ML Hayden,Chennai Super Kings,49,35
72,AC Gilchrist,Deccan Chargers,44,19
72,JDP Oram,Chennai Super Kings,41,29
72,SK Raina,Chennai Super Kings,25,19
72,MS Dhoni,Chennai Super Kings,22,22
72,RG Sharma,Deccan Chargers,18,19
72,JA Morkel,Chennai Super Kings,13,7
72,DR Smith,Deccan Chargers,12,5
72,AA Bilakhia,Deccan Chargers,12,14
72,S Badrinath,Chennai Super Kings,8,9
72,VVS Laxman,Deccan Chargers,4,5
72,PA Patel,Chennai Super Kings,0,2
73,SR Tendulkar,Mumbai Indians,68,45
73,ST Jayasuriya,Mumbai Indians,52,32
73,SC Ganguly,Kolkata Knight Riders,34,30
73,BJ Hodge,Kolkata Knight Riders,24,22
73,Harbhajan Singh,Mumbai Indians,18,8
73,JP Duminy,Mumbai Indians,18,14
73,S Dhawan,Mumbai Indians,12,10
73,CH Gayle,Kolkata Knight Riders,12,11
73,Yashpal Singh,Kolkata Knight Riders,8,8
73,LR Shukla,Kolkata Knight Riders,6,10
73,I Sharma,Kolkata Knight Riders,6,3
73,SS Tiwary,Mumbai Indians,4,3
73,AM Nayar,Mumbai Indians,3,3
73,DJ Bravo,Mumbai Indians,3,5
73,BB McCullum,Kolkata Knight Riders,1,6
73,AN Ghosh,Kolkata Knight Riders,0,1
73,BAW Mendis,Kolkata Knight Riders,0,1
73,AB Dinda,Kolkata Knight Riders,0,1
74,YK Pathan,Rajasthan Royals,62,30
74,AB de Villiers,Delhi Daredevils,50,40
74,GC Smith,Rajasthan Royals,44,46
74,DL Vettori,Delhi Daredevils,29,28
74,M Manhas,Delhi Daredevils,23,16
74,V Sehwag,Delhi Daredevils,16,11
74,RA Jadeja,Rajasthan Royals,16,13
74,SA Asnodkar,Rajasthan Royals,11,8
74,G Gambhir,Delhi Daredevils,8,6
74,TM Dilshan,Delhi Daredevils,7,10
74,KD Karthik,Delhi Daredevils,4,5
74,RJ Quiney,Rajasthan Royals,4,9
74,PJ Sangwan,Delhi Daredevils,1,1
74,PC Valthaty,Rajasthan Royals,1,5
74,A Mishra,Delhi Daredevils,0,4
74,SK Warne,Rajasthan Royals,0,2
75,MN van Wyk,Kolkata Knight Riders,43,35
75,SP Goswami,Royal Challengers Bangalore,43,46
75,CH Gayle,Kolkata Knight Riders,40,37
75,MV Boucher,Royal Challengers Bangalore,25,13
75,JH Kallis,Royal Challengers Bangalore,23,25
75,WP Saha,Kolkata Knight Riders,21,14
75,V Kohli,Royal Challengers Bangalore,19,12
75,BJ Hodge,Kolkata Knight Riders,17,15
75,KP Pietersen,Royal Challengers Bangalore,13,12
75,RE van der Merwe,Royal Challengers Bangalore,9,9
75,AB Agarkar,Kolkata Knight Riders,6,7
75,LR Shukla,Kolkata Knight Riders,2,3
75,MK Pandey,Royal Challengers Bangalore,2,2
75,SC Ganguly,Kolkata Knight Riders,1,8
75,BB McCullum,Kolkata Knight Riders,0,1
76,JP Duminy,Mumbai Indians,59,63
76,KC Sangakkara,Kings XI Punjab,45,44
76,DJ Bravo,Mumbai Indians,15,20
76,AM Nayar,Mumbai Indians,15,15
76,K Goel,Kings XI Punjab,12,12
76,Yuvraj Singh,Kings XI Punjab,10,13
76,RR Powar,Kings XI Punjab,10,10
76,DPMD Jayawardene,Kings XI Punjab,7,9
76,IK Pathan,Kings XI Punjab,7,10
76,RS Bopara,Kings XI Punjab,6,14
76,Harbhajan Singh,Mumbai Indians,6,5
76,SS Tiwary,Mumbai Indians,6,4
76,WA Mota,Kings XI Punjab,5,6
76,S Dhawan,Mumbai Indians,3,7
